date,sku,demand,day_of_week,month,day_of_year,is_weekend,is_promo,weather_index,lag_1,lag_3,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_mean_30,sku_code
2024-08-27,Apple,66,1,8,240,0,0,18.56,69.0,95.0,71.0,66.0,90.71428571428571,86.0,85.9,0
2024-08-28,Apple,59,2,8,241,0,0,18.57,66.0,145.0,92.0,81.0,90.0,86.0,85.06666666666666,0
2024-08-29,Apple,76,3,8,242,0,0,15.3,59.0,69.0,82.0,70.0,85.28571428571429,84.42857142857143,84.66666666666667,0
2024-08-30,Apple,73,4,8,243,0,0,15.15,76.0,66.0,81.0,90.0,84.42857142857143,84.85714285714286,84.76666666666667,0
2024-08-31,Apple,80,5,8,244,1,0,13.18,73.0,59.0,95.0,95.0,83.28571428571429,83.64285714285714,84.63333333333334,0
2024-09-01,Apple,77,6,9,245,1,0,13.6,80.0,76.0,145.0,95.0,81.14285714285714,82.57142857142857,84.6,0
2024-09-02,Apple,71,0,9,246,0,0,13.5,77.0,73.0,69.0,72.0,71.42857142857143,81.28571428571429,85.0,0
2024-09-03,Apple,86,1,9,247,0,0,19.55,71.0,80.0,66.0,71.0,71.71428571428571,81.21428571428571,83.96666666666667,0
2024-09-04,Apple,65,2,9,248,0,0,17.46,86.0,77.0,59.0,92.0,74.57142857142857,82.28571428571429,83.7,0
2024-09-05,Apple,80,3,9,249,0,0,16.71,65.0,71.0,76.0,82.0,75.42857142857143,80.35714285714286,83.03333333333333,0
2024-09-06,Apple,73,4,9,250,0,0,15.28,80.0,86.0,73.0,81.0,76.0,80.21428571428571,83.4,0
2024-09-07,Apple,93,5,9,251,1,0,12.67,73.0,65.0,80.0,95.0,76.0,79.64285714285714,83.13333333333334,0
2024-09-08,Apple,105,6,9,252,1,0,15.43,93.0,80.0,77.0,145.0,77.85714285714286,79.5,83.73333333333333,0
2024-09-09,Apple,79,0,9,253,0,0,14.75,105.0,73.0,71.0,69.0,81.85714285714286,76.64285714285714,84.63333333333334,0
2024-09-10,Apple,62,1,9,254,0,0,19.35,79.0,93.0,86.0,66.0,83.0,77.35714285714286,82.43333333333334,0
2024-09-11,Apple,74,2,9,255,0,0,15.69,62.0,105.0,65.0,59.0,79.57142857142857,77.07142857142857,80.96666666666667,0
2024-09-12,Apple,85,3,9,256,0,0,13.09,74.0,79.0,80.0,76.0,80.85714285714286,78.14285714285714,80.76666666666667,0
2024-09-13,Apple,70,4,9,257,0,0,14.32,85.0,62.0,73.0,73.0,81.57142857142857,78.78571428571429,81.4,0
2024-09-14,Apple,103,5,9,258,1,0,15.74,70.0,74.0,93.0,80.0,81.14285714285714,78.57142857142857,81.03333333333333,0
2024-09-15,Apple,133,6,9,259,1,1,14.92,103.0,85.0,105.0,77.0,82.57142857142857,80.21428571428571,82.13333333333334,0
2024-09-16,Apple,77,0,9,260,0,0,11.05,133.0,70.0,79.0,71.0,86.57142857142857,84.21428571428571,83.56666666666666,0
2024-09-17,Apple,92,1,9,261,0,0,16.33,77.0,103.0,62.0,86.0,86.28571428571429,84.64285714285714,82.96666666666667,0
2024-09-18,Apple,71,2,9,262,0,0,18.56,92.0,133.0,74.0,65.0,90.57142857142857,85.07142857142857,82.86666666666666,0
2024-09-19,Apple,56,3,9,263,0,0,13.23,71.0,77.0,85.0,80.0,90.14285714285714,85.5,82.83333333333333,0
2024-09-20,Apple,80,4,9,264,0,0,14.4,56.0,92.0,70.0,73.0,86.0,83.78571428571429,82.33333333333333,0
2024-09-21,Apple,102,5,9,265,1,0,17.6,80.0,71.0,103.0,93.0,87.42857142857143,84.28571428571429,81.93333333333334,0
2024-09-22,Apple,87,6,9,266,1,0,12.86,102.0,56.0,133.0,105.0,87.28571428571429,84.92857142857143,82.6,0
2024-09-23,Apple,77,0,9,267,0,0,15.43,87.0,80.0,77.0,79.0,80.71428571428571,83.64285714285714,82.8,0
2024-09-24,Apple,62,1,9,268,0,0,14.1,77.0,102.0,92.0,62.0,80.71428571428571,83.5,82.2,0
2024-09-25,Apple,72,2,9,269,0,0,16.16,62.0,87.0,71.0,74.0,76.42857142857143,83.5,79.43333333333334,0
2024-09-26,Apple,67,3,9,270,0,0,16.29,72.0,77.0,56.0,85.0,76.57142857142857,83.35714285714286,79.53333333333333,0
2024-09-27,Apple,59,4,9,271,0,0,12.98,67.0,62.0,80.0,70.0,78.14285714285714,82.07142857142857,79.56666666666666,0
2024-09-28,Apple,92,5,9,272,1,0,12.61,59.0,72.0,102.0,103.0,75.14285714285714,81.28571428571429,79.56666666666666,0
2024-09-29,Apple,90,6,9,273,1,0,14.22,92.0,67.0,87.0,133.0,73.71428571428571,80.5,80.1,0
2024-09-30,Apple,75,0,9,274,0,0,18.84,90.0,59.0,77.0,77.0,74.14285714285714,77.42857142857143,80.66666666666667,0
2024-10-01,Apple,65,1,10,275,0,0,14.82,75.0,92.0,62.0,92.0,73.85714285714286,77.28571428571429,80.5,0
2024-10-02,Apple,81,2,10,276,0,0,15.97,65.0,90.0,72.0,71.0,74.28571428571429,75.35714285714286,80.1,0
2024-10-03,Apple,72,3,10,277,0,0,16.77,81.0,75.0,67.0,56.0,75.57142857142857,76.07142857142857,80.43333333333334,0
2024-10-04,Apple,72,4,10,278,0,0,16.2,72.0,65.0,59.0,80.0,76.28571428571429,77.21428571428571,79.96666666666667,0
2024-10-05,Apple,99,5,10,279,1,0,13.35,72.0,81.0,92.0,102.0,78.14285714285714,76.64285714285714,80.2,0
2024-10-06,Apple,85,6,10,280,1,0,15.44,99.0,72.0,90.0,87.0,79.14285714285714,76.42857142857143,80.83333333333333,0
2024-10-07,Apple,76,0,10,281,0,0,15.87,85.0,72.0,75.0,77.0,78.42857142857143,76.28571428571429,81.23333333333333,0
2024-10-08,Apple,85,1,10,282,0,0,15.98,76.0,99.0,65.0,62.0,78.57142857142857,76.21428571428571,80.66666666666667,0
2024-10-09,Apple,52,2,10,283,0,0,15.31,85.0,85.0,81.0,72.0,81.42857142857143,77.85714285714286,80.0,0
2024-10-10,Apple,66,3,10,284,0,0,19.8,52.0,76.0,72.0,67.0,77.28571428571429,76.42857142857143,79.1,0
2024-10-11,Apple,71,4,10,285,0,0,13.75,66.0,85.0,72.0,59.0,76.42857142857143,76.35714285714286,79.23333333333333,0
2024-10-12,Apple,98,5,10,286,1,0,16.46,71.0,52.0,99.0,92.0,76.28571428571429,77.21428571428571,79.13333333333334,0
2024-10-13,Apple,92,6,10,287,1,0,15.14,98.0,66.0,85.0,90.0,76.14285714285714,77.64285714285714,79.56666666666666,0
2024-10-14,Apple,63,0,10,288,0,0,16.33,92.0,71.0,76.0,75.0,77.14285714285714,77.78571428571429,80.3,0
2024-10-15,Apple,58,1,10,289,0,0,12.91,63.0,98.0,85.0,65.0,75.28571428571429,76.92857142857143,78.96666666666667,0
2024-10-16,Apple,76,2,10,290,0,0,14.64,58.0,92.0,52.0,81.0,71.42857142857143,76.42857142857143,76.46666666666667,0
2024-10-17,Apple,74,3,10,291,0,0,15.87,76.0,63.0,66.0,72.0,74.85714285714286,76.07142857142857,76.43333333333334,0
2024-10-18,Apple,77,4,10,292,0,0,16.88,74.0,58.0,71.0,72.0,76.0,76.21428571428571,75.83333333333333,0
2024-10-19,Apple,98,5,10,293,1,0,17.78,77.0,76.0,98.0,99.0,76.85714285714286,76.57142857142857,76.03333333333333,0
2024-10-20,Apple,89,6,10,294,1,0,17.54,98.0,74.0,92.0,85.0,76.85714285714286,76.5,77.43333333333334,0
2024-10-21,Apple,77,0,10,295,0,0,18.12,89.0,77.0,63.0,76.0,76.42857142857143,76.78571428571429,77.73333333333333,0
2024-10-22,Apple,58,1,10,296,0,0,13.5,77.0,98.0,58.0,85.0,78.42857142857143,76.85714285714286,76.9,0
2024-10-23,Apple,95,2,10,297,0,0,15.58,58.0,89.0,76.0,52.0,78.42857142857143,74.92857142857143,75.93333333333334,0
2024-10-24,Apple,51,3,10,298,0,0,17.49,95.0,77.0,74.0,66.0,81.14285714285714,78.0,76.53333333333333,0
2024-10-25,Apple,64,4,10,299,0,0,16.63,51.0,58.0,77.0,71.0,77.85714285714286,76.92857142857143,76.16666666666667,0
2024-10-26,Apple,88,5,10,300,1,0,18.94,64.0,95.0,98.0,98.0,76.0,76.42857142857143,75.9,0
2024-10-27,Apple,98,6,10,301,1,0,12.35,88.0,51.0,89.0,92.0,74.57142857142857,75.71428571428571,76.6,0
2024-10-28,Apple,72,0,10,302,0,0,16.43,98.0,64.0,77.0,63.0,75.85714285714286,76.14285714285714,77.9,0
2024-10-29,Apple,78,1,10,303,0,0,11.77,72.0,88.0,58.0,58.0,75.14285714285714,76.78571428571429,77.23333333333333,0
2024-10-30,Apple,58,2,10,304,0,0,14.77,78.0,98.0,95.0,76.0,78.0,78.21428571428571,76.83333333333333,0
2024-10-31,Apple,65,3,10,305,0,0,15.25,58.0,72.0,51.0,74.0,72.71428571428571,76.92857142857143,76.26666666666667,0
2024-11-01,Apple,72,4,11,306,0,0,20.54,65.0,78.0,64.0,77.0,74.71428571428571,76.28571428571429,76.26666666666667,0
2024-11-02,Apple,90,5,11,307,1,0,14.87,72.0,58.0,88.0,98.0,75.85714285714286,75.92857142857143,75.96666666666667,0
2024-11-03,Apple,118,6,11,308,1,0,16.17,90.0,65.0,98.0,89.0,76.14285714285714,75.35714285714286,76.56666666666666,0
2024-11-04,Apple,66,0,11,309,0,0,14.61,118.0,72.0,72.0,77.0,79.0,77.42857142857143,78.1,0
2024-11-05,Apple,72,1,11,310,0,0,22.36,66.0,90.0,78.0,58.0,78.14285714285714,76.64285714285714,77.0,0
2024-11-06,Apple,98,2,11,311,0,0,16.84,72.0,118.0,58.0,95.0,77.28571428571429,77.64285714285714,76.56666666666666,0
2024-11-07,Apple,69,3,11,312,0,0,15.03,98.0,66.0,65.0,51.0,83.0,77.85714285714286,77.3,0
2024-11-08,Apple,69,4,11,313,0,0,17.39,69.0,72.0,72.0,64.0,83.57142857142857,79.14285714285714,76.76666666666667,0
2024-11-09,Apple,102,5,11,314,1,0,17.01,69.0,98.0,90.0,88.0,83.14285714285714,79.5,77.33333333333333,0
2024-11-10,Apple,106,6,11,315,1,0,17.12,102.0,69.0,118.0,98.0,84.85714285714286,80.5,78.53333333333333,0
2024-11-11,Apple,119,0,11,316,0,1,19.02,106.0,69.0,66.0,72.0,83.14285714285714,81.07142857142857,79.7,0
2024-11-12,Apple,83,1,11,317,0,0,17.95,119.0,102.0,72.0,78.0,90.71428571428571,84.42857142857143,80.4,0
2024-11-13,Apple,69,2,11,318,0,0,15.12,83.0,106.0,98.0,58.0,92.28571428571429,84.78571428571429,80.1,0
2024-11-14,Apple,84,3,11,319,0,0,17.87,69.0,119.0,69.0,65.0,88.14285714285714,85.57142857142857,80.3,0
2024-11-15,Apple,67,4,11,320,0,0,18.36,84.0,83.0,69.0,72.0,90.28571428571429,86.92857142857143,81.16666666666667,0
2024-11-16,Apple,88,5,11,321,1,0,14.94,67.0,69.0,102.0,90.0,90.0,86.57142857142857,80.86666666666666,0
2024-11-17,Apple,93,6,11,322,1,0,18.22,88.0,84.0,106.0,118.0,88.0,86.42857142857143,81.33333333333333,0
2024-11-18,Apple,91,0,11,323,0,0,15.63,93.0,67.0,119.0,66.0,86.14285714285714,84.64285714285714,81.86666666666666,0
2024-11-19,Apple,83,1,11,324,0,0,20.26,91.0,88.0,83.0,72.0,82.14285714285714,86.42857142857143,81.63333333333334,0
2024-11-20,Apple,80,2,11,325,0,0,18.97,83.0,93.0,69.0,98.0,82.14285714285714,87.21428571428571,81.43333333333334,0
2024-11-21,Apple,65,3,11,326,0,0,18.2,80.0,91.0,84.0,69.0,83.71428571428571,85.92857142857143,81.53333333333333,0
2024-11-22,Apple,61,4,11,327,0,0,19.31,65.0,83.0,67.0,69.0,81.0,85.64285714285714,81.76666666666667,0
2024-11-23,Apple,119,5,11,328,1,0,18.44,61.0,80.0,88.0,102.0,80.14285714285714,85.07142857142857,80.63333333333334,0
2024-11-24,Apple,102,6,11,329,1,0,19.11,119.0,65.0,93.0,106.0,84.57142857142857,86.28571428571429,82.9,0
2024-11-25,Apple,75,0,11,330,0,0,20.7,102.0,61.0,91.0,119.0,85.85714285714286,86.0,84.16666666666667,0
2024-11-26,Apple,79,1,11,331,0,0,17.06,75.0,119.0,83.0,83.0,83.57142857142857,82.85714285714286,83.73333333333333,0
2024-11-27,Apple,70,2,11,332,0,0,21.51,79.0,102.0,80.0,69.0,83.0,82.57142857142857,83.1,0
2024-11-28,Apple,89,3,11,333,0,0,21.75,70.0,75.0,65.0,84.0,81.57142857142857,82.64285714285714,83.03333333333333,0
2024-11-29,Apple,94,4,11,334,0,0,18.69,89.0,79.0,61.0,67.0,85.0,83.0,83.4,0
2024-11-30,Apple,100,5,11,335,1,0,19.65,94.0,70.0,119.0,88.0,89.71428571428571,84.92857142857143,84.6,0
2024-12-01,Apple,101,6,12,336,1,0,16.89,100.0,89.0,102.0,93.0,87.0,85.78571428571429,85.76666666666667,0
2024-12-02,Apple,98,0,12,337,0,0,19.56,101.0,94.0,75.0,91.0,86.85714285714286,86.35714285714286,86.73333333333333,0
2024-12-03,Apple,85,1,12,338,0,0,21.72,98.0,100.0,79.0,83.0,90.14285714285714,86.85714285714286,87.0,0
2024-12-04,Apple,74,2,12,339,0,0,20.19,85.0,101.0,70.0,80.0,91.0,87.0,85.9,0
2024-12-05,Apple,91,3,12,340,0,0,19.89,74.0,98.0,89.0,65.0,91.57142857142857,86.57142857142857,86.16666666666667,0
2024-12-06,Apple,121,4,12,341,0,1,22.27,91.0,85.0,94.0,61.0,91.85714285714286,88.42857142857143,86.8,0
2024-12-07,Apple,111,5,12,342,1,0,19.96,121.0,74.0,100.0,119.0,95.71428571428571,92.71428571428571,87.56666666666666,0
2024-12-08,Apple,107,6,12,343,1,0,20.95,111.0,91.0,101.0,102.0,97.28571428571429,92.14285714285714,88.96666666666667,0
2024-12-09,Apple,92,0,12,344,0,0,20.47,107.0,121.0,98.0,75.0,98.14285714285714,92.5,90.23333333333333,0
2024-12-10,Apple,77,1,12,345,0,0,22.16,92.0,111.0,85.0,79.0,97.28571428571429,93.71428571428571,89.9,0
2024-12-11,Apple,87,2,12,346,0,0,20.62,77.0,107.0,74.0,70.0,96.14285714285714,93.57142857142857,88.93333333333334,0
2024-12-12,Apple,70,3,12,347,0,0,20.52,87.0,92.0,91.0,89.0,98.0,94.78571428571429,87.86666666666666,0
2024-12-13,Apple,132,4,12,348,0,1,18.38,70.0,77.0,121.0,94.0,95.0,93.42857142857143,87.43333333333334,0
2024-12-14,Apple,105,5,12,349,1,0,20.96,132.0,87.0,111.0,100.0,96.57142857142857,96.14285714285714,89.53333333333333,0
2024-12-15,Apple,163,6,12,350,1,1,23.83,105.0,70.0,107.0,101.0,95.71428571428571,96.5,90.23333333333333,0
2024-12-16,Apple,102,0,12,351,0,0,22.98,163.0,132.0,92.0,98.0,103.71428571428571,100.92857142857143,93.43333333333334,0
2024-12-17,Apple,126,1,12,352,0,1,21.94,102.0,105.0,77.0,85.0,105.14285714285714,101.21428571428571,93.9,0
2024-12-18,Apple,81,2,12,353,0,0,23.66,126.0,163.0,87.0,74.0,112.14285714285714,104.14285714285714,95.0,0
2024-12-19,Apple,87,3,12,354,0,0,26.12,81.0,102.0,70.0,91.0,111.28571428571429,104.64285714285714,94.66666666666667,0
2024-12-20,Apple,79,4,12,355,0,0,18.32,87.0,126.0,132.0,121.0,113.71428571428571,104.35714285714286,94.8,0
2024-12-21,Apple,105,5,12,356,1,0,23.91,79.0,81.0,105.0,111.0,106.14285714285714,101.35714285714286,94.76666666666667,0
2024-12-22,Apple,114,6,12,357,1,0,22.87,105.0,87.0,163.0,107.0,106.14285714285714,100.92857142857143,96.1,0
2024-12-23,Apple,77,0,12,358,0,0,25.58,114.0,79.0,102.0,92.0,99.14285714285714,101.42857142857143,97.86666666666666,0
2024-12-24,Apple,94,1,12,359,0,0,22.06,77.0,105.0,126.0,77.0,95.57142857142857,100.35714285714286,96.46666666666667,0
2024-12-25,Apple,85,2,12,360,0,0,22.91,94.0,114.0,81.0,87.0,91.0,101.57142857142857,96.2,0
2024-12-26,Apple,93,3,12,361,0,0,22.56,85.0,77.0,87.0,70.0,91.57142857142857,101.42857142857143,96.53333333333333,0
2024-12-27,Apple,88,4,12,362,0,0,22.81,93.0,94.0,79.0,132.0,92.42857142857143,103.07142857142857,97.0,0
2024-12-28,Apple,116,5,12,363,1,0,27.78,88.0,85.0,105.0,105.0,93.71428571428571,99.92857142857143,97.6,0
2024-12-29,Apple,117,6,12,364,1,0,24.18,116.0,93.0,114.0,163.0,95.28571428571429,100.71428571428571,98.5,0
2024-12-30,Apple,90,0,12,365,0,0,24.09,117.0,88.0,77.0,102.0,95.71428571428571,97.42857142857143,99.26666666666667,0
2024-12-31,Apple,83,1,12,366,0,0,21.22,90.0,116.0,94.0,126.0,97.57142857142857,96.57142857142857,98.93333333333334,0
2025-01-01,Apple,75,2,1,1,0,0,23.03,83.0,117.0,85.0,81.0,96.0,93.5,98.33333333333333,0
2025-01-02,Apple,95,3,1,2,0,0,22.77,75.0,90.0,93.0,87.0,94.57142857142857,93.07142857142857,97.56666666666666,0
2025-01-03,Apple,103,4,1,3,0,0,25.57,95.0,83.0,88.0,79.0,94.85714285714286,93.64285714285714,97.9,0
2025-01-04,Apple,114,5,1,4,1,0,28.63,103.0,75.0,116.0,105.0,97.0,95.35714285714286,98.86666666666666,0
2025-01-05,Apple,110,6,1,5,1,0,27.04,114.0,95.0,117.0,114.0,96.71428571428571,96.0,99.63333333333334,0
2025-01-06,Apple,107,0,1,6,0,0,23.85,110.0,103.0,90.0,77.0,95.71428571428571,95.71428571428571,99.26666666666667,0
2025-01-07,Apple,98,1,1,7,0,0,26.45,107.0,114.0,83.0,94.0,98.14285714285714,97.85714285714286,99.13333333333334,0
2025-01-08,Apple,74,2,1,8,0,0,27.11,98.0,110.0,75.0,85.0,100.28571428571429,98.14285714285714,98.83333333333333,0
2025-01-09,Apple,76,3,1,9,0,0,24.33,74.0,107.0,95.0,93.0,100.14285714285714,97.35714285714286,98.23333333333333,0
2025-01-10,Apple,95,4,1,10,0,0,24.67,76.0,98.0,103.0,88.0,97.42857142857143,96.14285714285714,98.2,0
2025-01-11,Apple,135,5,1,11,1,0,28.72,95.0,74.0,114.0,116.0,96.28571428571429,96.64285714285714,98.46666666666667,0
2025-01-12,Apple,116,6,1,12,1,0,25.25,135.0,76.0,110.0,117.0,99.28571428571429,98.0,100.63333333333334,0
2025-01-13,Apple,115,0,1,13,0,0,27.42,116.0,95.0,107.0,90.0,100.14285714285714,97.92857142857143,100.1,0
2025-01-14,Apple,98,1,1,14,0,0,30.2,115.0,135.0,98.0,83.0,101.28571428571429,99.71428571428571,100.43333333333334,0
2025-01-15,Apple,103,2,1,15,0,0,23.58,98.0,116.0,74.0,75.0,101.28571428571429,100.78571428571429,98.26666666666667,0
2025-01-16,Apple,88,3,1,16,0,0,27.52,103.0,115.0,76.0,95.0,105.42857142857143,102.78571428571429,98.3,0
2025-01-17,Apple,111,4,1,17,0,0,33.3,88.0,98.0,95.0,103.0,107.14285714285714,102.28571428571429,97.03333333333333,0
2025-01-18,Apple,115,5,1,18,1,0,28.83,111.0,103.0,135.0,114.0,109.42857142857143,102.85714285714286,98.03333333333333,0
2025-01-19,Apple,125,6,1,19,1,0,30.53,115.0,88.0,116.0,110.0,106.57142857142857,102.92857142857143,98.96666666666667,0
2025-01-20,Apple,86,0,1,20,0,0,24.84,125.0,111.0,115.0,107.0,107.85714285714286,104.0,100.5,0
2025-01-21,Apple,110,1,1,21,0,0,28.67,86.0,115.0,98.0,98.0,103.71428571428571,102.5,99.86666666666666,0
2025-01-22,Apple,69,2,1,22,0,0,26.61,110.0,125.0,103.0,74.0,105.42857142857143,103.35714285714286,99.73333333333333,0
2025-01-23,Apple,112,3,1,23,0,0,27.41,69.0,86.0,88.0,76.0,100.57142857142857,103.0,99.46666666666667,0
2025-01-24,Apple,88,4,1,24,0,0,27.88,112.0,110.0,111.0,95.0,104.0,105.57142857142857,100.06666666666666,0
2025-01-25,Apple,135,5,1,25,1,0,28.98,88.0,69.0,115.0,135.0,100.71428571428571,105.07142857142857,100.16666666666667,0
2025-01-26,Apple,134,6,1,26,1,0,31.05,135.0,112.0,125.0,116.0,103.57142857142857,105.07142857142857,101.56666666666666,0
2025-01-27,Apple,106,0,1,27,0,0,28.82,134.0,88.0,86.0,115.0,104.85714285714286,106.35714285714286,103.1,0
2025-01-28,Apple,134,1,1,28,0,1,29.39,106.0,135.0,110.0,98.0,107.71428571428571,105.71428571428571,102.76666666666667,0
2025-01-29,Apple,88,2,1,29,0,0,27.11,134.0,134.0,69.0,103.0,111.14285714285714,108.28571428571429,103.33333333333333,0
2025-01-30,Apple,109,3,1,30,0,0,31.37,88.0,106.0,112.0,88.0,113.85714285714286,107.21428571428571,103.26666666666667,0
2025-01-31,Apple,103,4,1,31,0,0,28.26,109.0,134.0,88.0,111.0,113.42857142857143,108.71428571428571,104.13333333333334,0
2025-02-01,Apple,136,5,2,32,1,0,31.96,103.0,88.0,135.0,115.0,115.57142857142857,108.14285714285714,105.06666666666666,0
2025-02-02,Apple,127,6,2,33,1,0,26.6,136.0,109.0,134.0,125.0,115.71428571428571,109.64285714285714,106.43333333333334,0
2025-02-03,Apple,111,0,2,34,0,0,31.72,127.0,103.0,106.0,86.0,114.71428571428571,109.78571428571429,107.23333333333333,0
2025-02-04,Apple,114,1,2,35,0,0,30.61,111.0,136.0,134.0,110.0,115.42857142857143,111.57142857142857,107.13333333333334,0
2025-02-05,Apple,90,2,2,36,0,0,31.68,114.0,127.0,88.0,69.0,112.57142857142857,111.85714285714286,107.26666666666667,0
2025-02-06,Apple,95,3,2,37,0,0,30.29,90.0,111.0,109.0,112.0,112.85714285714286,113.35714285714286,106.7,0
2025-02-07,Apple,108,4,2,38,0,0,29.86,95.0,114.0,103.0,88.0,110.85714285714286,112.14285714285714,106.6,0
2025-02-08,Apple,154,5,2,39,1,0,32.56,108.0,90.0,136.0,135.0,111.57142857142857,113.57142857142857,107.73333333333333,0
2025-02-09,Apple,124,6,2,40,1,0,31.81,154.0,95.0,127.0,134.0,114.14285714285714,114.92857142857143,110.33333333333333,0
2025-02-10,Apple,97,0,2,41,0,0,31.46,124.0,108.0,111.0,106.0,113.71428571428571,114.21428571428571,111.3,0
2025-02-11,Apple,106,1,2,42,0,0,30.42,97.0,154.0,114.0,134.0,111.71428571428571,113.57142857142857,110.03333333333333,0
2025-02-12,Apple,115,2,2,43,0,0,28.44,106.0,124.0,90.0,88.0,110.57142857142857,111.57142857142857,109.7,0
2025-02-13,Apple,145,3,2,44,0,1,32.12,115.0,97.0,95.0,109.0,114.14285714285714,113.5,109.7,0
2025-02-14,Apple,100,4,2,45,0,0,31.71,145.0,106.0,108.0,103.0,121.28571428571429,116.07142857142857,111.26666666666667,0
2025-02-15,Apple,131,5,2,46,1,0,32.34,100.0,115.0,154.0,136.0,120.14285714285714,115.85714285714286,111.16666666666667,0
2025-02-16,Apple,130,6,2,47,1,0,33.67,131.0,145.0,124.0,127.0,116.85714285714286,115.5,112.6,0
2025-02-17,Apple,140,0,2,48,0,1,29.79,130.0,100.0,97.0,111.0,117.71428571428571,115.71428571428571,113.23333333333333,0
2025-02-18,Apple,89,1,2,49,0,0,31.84,140.0,131.0,106.0,114.0,123.85714285714286,117.78571428571429,114.06666666666666,0
2025-02-19,Apple,116,2,2,50,0,0,30.44,89.0,130.0,115.0,90.0,121.42857142857143,116.0,112.86666666666666,0
2025-02-20,Apple,95,3,2,51,0,0,30.44,116.0,140.0,145.0,95.0,121.57142857142857,117.85714285714286,113.86666666666666,0
2025-02-21,Apple,97,4,2,52,0,0,33.33,95.0,89.0,100.0,108.0,114.42857142857143,117.85714285714286,113.36666666666666,0
2025-02-22,Apple,111,5,2,53,1,0,30.1,97.0,116.0,131.0,154.0,114.0,117.07142857142857,114.3,0
2025-02-23,Apple,125,6,2,54,1,0,35.32,111.0,95.0,130.0,124.0,111.14285714285714,114.0,114.26666666666667,0
2025-02-24,Apple,118,0,2,55,0,0,33.85,125.0,97.0,140.0,97.0,110.42857142857143,114.07142857142857,115.5,0
2025-02-25,Apple,96,1,2,56,0,0,36.47,118.0,111.0,89.0,106.0,107.28571428571429,115.57142857142857,114.93333333333334,0
2025-02-26,Apple,92,2,2,57,0,0,33.72,96.0,125.0,116.0,115.0,108.28571428571429,114.85714285714286,113.66666666666667,0
2025-02-27,Apple,106,3,2,58,0,0,31.56,92.0,118.0,95.0,145.0,104.85714285714286,113.21428571428571,113.2,0
2025-02-28,Apple,110,4,2,59,0,0,34.5,106.0,96.0,97.0,100.0,106.42857142857143,110.42857142857143,112.26666666666667,0
2025-03-01,Apple,138,5,3,60,1,0,35.57,110.0,92.0,111.0,131.0,108.28571428571429,111.14285714285714,113.0,0
2025-03-02,Apple,143,6,3,61,1,0,33.86,138.0,106.0,125.0,130.0,112.14285714285714,111.64285714285714,113.96666666666667,0
2025-03-03,Apple,89,0,3,62,0,0,34.24,143.0,110.0,118.0,140.0,114.71428571428571,112.57142857142857,115.3,0
2025-03-04,Apple,112,1,3,63,0,0,34.61,89.0,138.0,96.0,89.0,110.57142857142857,108.92857142857143,113.73333333333333,0
2025-03-05,Apple,152,2,3,64,0,1,33.52,112.0,143.0,92.0,116.0,112.85714285714286,110.57142857142857,113.23333333333333,0
2025-03-06,Apple,79,3,3,65,0,0,32.49,152.0,89.0,106.0,95.0,121.42857142857143,113.14285714285714,114.6,0
2025-03-07,Apple,102,4,3,66,0,0,31.29,79.0,112.0,110.0,97.0,117.57142857142857,112.0,113.43333333333334,0
2025-03-08,Apple,132,5,3,67,1,0,34.43,102.0,152.0,138.0,111.0,116.42857142857143,112.35714285714286,113.83333333333333,0
2025-03-09,Apple,147,6,3,68,1,0,33.97,132.0,79.0,143.0,125.0,115.57142857142857,113.85714285714286,115.06666666666666,0
2025-03-10,Apple,123,0,3,69,0,0,34.08,147.0,102.0,89.0,118.0,116.14285714285714,115.42857142857143,116.36666666666666,0
2025-03-11,Apple,101,1,3,70,0,0,34.25,123.0,132.0,112.0,96.0,121.0,115.78571428571429,115.33333333333333,0
2025-03-12,Apple,99,2,3,71,0,0,33.89,101.0,147.0,152.0,92.0,119.42857142857143,116.14285714285714,114.56666666666666,0
2025-03-13,Apple,103,3,3,72,0,0,32.93,99.0,123.0,79.0,106.0,111.85714285714286,116.64285714285714,114.63333333333334,0
2025-03-14,Apple,161,4,3,73,0,1,33.87,103.0,101.0,102.0,110.0,115.28571428571429,116.42857142857143,114.53333333333333,0
2025-03-15,Apple,143,5,3,74,1,0,34.44,161.0,99.0,132.0,138.0,123.71428571428571,120.07142857142857,116.06666666666666,0
2025-03-16,Apple,139,6,3,75,1,0,37.72,143.0,103.0,147.0,143.0,125.28571428571429,120.42857142857143,116.0,0
2025-03-17,Apple,114,0,3,76,0,0,36.18,139.0,161.0,123.0,89.0,124.14285714285714,120.14285714285714,117.3,0
